bioguide,thomas,govtrack,id,address,building,city,fax,hours,phone,state,suite,zip,latitude,longitude
R000591,01986,412394,R000591-andalusia,505 E. Three Notch St.,City Hall,Andalusia,334-222-3342,,334-428-1129,AL,Suite 322,36420,31.3084109,-86.4756474
R000591,01986,412394,R000591-dothan,217 Graceland Dr.,,Dothan,334-671-1480,,334-794-9680,AL,Suite 5,36305,31.232517,-85.452038
R000591,01986,412394,R000591-montgomery,401 Adams Ave.,,Montgomery,334-262-8758,,334-262-7718,AL,Suite 160,36104,32.3749292,-86.3029162
R000595,02084,412491,R000595-fort_myers,2120 Main St.,,Fort Myers,,,239-318-6464,FL,Room 200,33901,26.6426923,-81.8727155
R000595,02084,412491,R000595-jacksonville,300 North Hogan St.,Bryan Simpson U.S. Courthouse,Jacksonville,,M-F 8:30AM-5:30PM,904-354-4300,FL,Suite 8-111,32202,30.32909,-81.65997
R000595,02084,412491,R000595-miami,7400 SW 87th Ave.,,Miami,305-596-4345,,305-596-4224,FL,Suite 270,33173,25.7001209,-80.3372066
R000595,02084,412491,R000595-orlando,201 S. Orange Ave.,,Orlando,407-423-0941,,407-254-2573,FL,Suite 350,32801,28.5400755,-81.3780508
R000595,02084,412491,R000595-palm_beach_gardens,4580 PGA Blvd.,,Palm Beach Gardens,,,561-775-3360,FL,Suite 201,33418,26.8380427,-80.11140940000001
R000595,02084,412491,R000595-pensacola,700 S. Palafox St.,,Pensacola,,,850-433-2603,FL,Suite 125,32502,30.405605,-87.213161
R000595,02084,412491,R000595-tallahassee,402 S. Monroe St.,,Tallahassee,,,850-599-9100,FL,Suite 2105E,32399,30.438114,-84.281289
R000595,02084,412491,R000595-tampa,801 N. Florida Ave.,Sam M. Gibbons U.S. Courthouse,Tampa,,,813-853-1099,FL,Suite 1130,33602,27.9514709,-82.4604482
R000597,02160,412572,R000597-florence,1831 W. Evans St.,,Florence,843-679-9783,,843-679-9781,SC,Suite 300,29501,34.1959092,-79.8017864
R000597,02160,412572,R000597-myrtle_beach,2411 N. Oak St.,,Myrtle Beach,843-445-6418,,843-445-6459,SC,Suite 405,29577,33.7081253,-78.87212720000001
R000599,02109,412519,R000599-hemet,445 E. Florida Ave.,,Hemet,951-765-3784,,951-765-2304,CA,2nd Floor,92543,33.7472608,-116.9677534
R000599,02109,412519,R000599-palm_desert,43875 Washington Street,,Palm Desert,760-424-8993,,760-424-8888,CA,Suite F,92211,33.7302529,-116.3043432
R000600,02222,412664,R000600-pago_pago,1 Fagatogo Square,,Pago Pago,684-633-3607,,684-633-3601,AS,PO Box 5859,96799,-14.2775712,-170.6899787
R000601,02268,412653,R000601-rockwall,6531 Horizon Rd.,,Rockwall,972-771-1222,,972-771-0100,TX,Suite A,75032,32.8672397,-96.4424884
R000601,02268,412653,R000601-sherman,100 W. Houston St.,,Sherman,903-868-8613,,903-813-5270,TX,1st Floor,75090,33.6358717,-96.60972439999999
R000601,02268,412653,R000601-texarkana,2600 N. Robison Rd.,Texarkana College – Health Science Building,Texarkana,903-832-3232,,903-823-3173,TX,Suite 190,75599,33.4436958,-94.0802978
R000602,02262,412647,R000602-garden_city,229 7th St.,,Garden City,516-739-2973,,516-739-3008,NY,Suite 300,11530,40.7258629,-73.63281649999999
R000603,02256,412641,R000603-bolivia,310 Government Center Dr.,,Bolivia,910-253-6114,,910-253-6111,NC,Unit 1,28422,34.0583353,-78.16267719999999
R000603,02256,412641,R000603-four_oaks,4001 US Hwy. 301 South,,Four Oaks,919-938-3540,,919-938-3040,NC,Suite 106,27524,35.46515,-78.387203
R000603,02256,412641,R000603-wilmington,230 Government Center Dr.,,Wilmington,910-395-0209,,910-395-0202,NC,Suite 113,28403,34.2415626,-77.8669625
R000605,02288,412669,R000605-aberdeen,514 S. Main St.,,Aberdeen,,,605-225-0366,SD,Suite 100,57401,45.45953249999999,-98.48834950000001
R000605,02288,412669,R000605-pierre,111 W. Capitol Ave.,,Pierre,605-224-1379,,605-224-1450,SD,Suite 210,57501,44.36917280000001,-100.35182
R000605,02288,412669,R000605-rapid_city,1313 W. Main St.,,Rapid City,605-343-5348,,605-343-5035,SD,,57701,44.0818193,-103.2403111
R000605,02288,412669,R000605-sioux_falls,320 N. Main Ave.,,Sioux Falls,605-336-6624,,605-336-0486,SD,Suite A,57104,43.5506861,-96.7279008
R000606,,412708,R000606-rockville,51 Monroe St.,,Rockville,,,301-354-1000,MD,Suite 503,20850,39.083791,-77.1481645
R000607,,412699,R000607-cape_coral,1039 SE 9th Ave.,,Cape Coral,239-573-7629,,239-599-6033,FL,Suite 308,33990,26.6320987,-81.9561391
R000607,,412699,R000607-naples,3299 Tamiami Trail East,,Naples,,,239-252-6225,FL,Suite 105,34112,26.1270603,-81.7664209
R000608,,412715,R000608-las_vegas,8872 S. Eastern Ave.,,Las Vegas,,,702-963-9500,NV,Suite 220,89123,36.0278905,-115.1159622
R000609,,412692,R000609-jacksonville,4130 Salisbury Rd.,Suite 2500,Jacksonville,,,904-831-5205,FL,,32216,30.2539737,-81.5959646
S000033,01010,400357,S000033-burlington,1 Church St.,,Burlington,802-860-6370,,802-862-0697,VT,3rd Floor,05401,44.4802081,-73.21307019999999
S000033,01010,400357,S000033-st__johnsbury,357 Western Ave.,,St. Johnsbury,802-860-6370,,800-339-9834,VT,Suite 1B,05819,44.4173546,-72.02646469999999
S000148,01036,300087,S000148-rochester,100 State St.,,Rochester,585-263-3173,,585-263-5866,NY,Room 3040,14614,43.1576631,-77.613515
S000148,01036,300087,S000148-albany,1 Clinton Ave.,Leo O'Brien Building,Albany,518-431-4076,,518-431-4070,NY,Room 420,12207,42.65513869999999,-73.749201
S000148,01036,300087,S000148-binghamton,15 Henry St.,Room. 100 A-F,Binghamton,607-772-8124,,607-772-6792,NY,,13901,42.1008749,-75.9123579
S000148,01036,300087,S000148-buffalo,130 S. Elmwood Ave.,,Buffalo,716-846-4113,,716-846-4111,NY,#660,14202,42.88902849999999,-78.87954189999999
S000148,01036,300087,S000148-melville,145 Pine Lawn Rd.,,Melville,631-753-0997,,631-753-0978,NY,Suite 300,11747,40.7708436,-73.40787569999999
S000148,01036,300087,S000148-new_york,780 Third Ave.,,New York,202-228-2838,,212-486-4430,NY,Suite 2301,10017,40.7550353,-73.97185879999999
S000148,01036,300087,S000148-peekskill,One Park Place,,Peekskill,914-734-1673,,914-734-1532,NY,Suite 100,10566,41.29051020000001,-73.91672969999999
S000148,01036,300087,S000148-syracuse,100 S. Clinton St.,,Syracuse,315-423-5185,,315-423-5471,NY,Room 841,13261,43.0501042,-76.1543204
S000185,01037,400364,S000185-newport_news,2600 Washington Ave.,,Newport News,757-928-6694,Mon-Fri 8:30am-5:30pm,757-380-1000,VA,Suite 1010,23607,36.9788711,-76.4304902
S000244,01041,400365,S000244-brookfield,120 Bishops Way,,Brookfield,262-784-9437,,262-784-1111,WI,Room 154,53005-6294,43.0288605,-88.0784599
S000248,01042,400366,S000248-bronx,1231 Lafayette Ave.,,Bronx,718-620-0658,,718-620-0084,NY,4th Floor,10474,40.81678230000001,-73.8906744
S000320,01049,300089,S000320-birmingham,1800 5th Avenue North,Robert S. Vance Federal Building,Birmingham,,,205-731-1384,AL,321,35203,33.517386,-86.810488
S000320,01049,300089,S000320-huntsville,1000 Glenn Hearn Blvd.,,Huntsville,,,256-772-0460,AL,#20127,35824,34.6471339,-86.77460219999999
S000320,01049,300089,S000320-mobile,113 St Joseph St.,U.S. Federal Courthouse,Mobile,,,251-694-4164,AL,445,36602,30.6938886,-88.0431615
S000320,01049,300089,S000320-montgomery,15 Lee St.,FMJ Federal Courthouse,Montgomery,,,334-223-7303,AL,Suite 208,36104,32.3752753,-86.3089916
S000320,01049,300089,S000320-tuscaloosa,2005 University Blvd.,,Tuscaloosa,,,205-759-5047,AL,Suite 2100,35401,33.21019640000001,-87.5631689
S000344,01526,400371,S000344-sherman_oaks,5000 Van Nuys Blvd.,,Sherman Oaks,818-501-1554,M-F 9-5:30pm,818-501-9200,CA,Suite 420,91403,34.1615172,-118.4483015
S000364,01527,400373,S000364-danville,201 N. Vermilion St.,,Danville,217-446-0670,"Monday, Wednesday & Friday from 12 p.m. to 5 p.m. and Tuesday & Thursday from 7:30 a.m. to 3 p.m. (central)",217-446-0664,IL,Suite 218,61832,40.1282688,-87.62999789999999
S000364,01527,400373,S000364-effingham,101 N. 4th St.,,Effingham,217-342-1219,M-F 9AM-5PM,217-347-7947,IL,Suite 303,62401,39.1216874,-88.5424005
S000364,01527,400373,S000364-harrisburg,110 E. Locust St.,,Harrisburg,618-252-8317,M-F 8AM-4PM,618-252-8271,IL,Room 12,62946,37.739086,-88.539304
S000364,01527,400373,S000364-maryville,15 Professional Park Dr.,,Maryville,618-288-7219,Monday through Friday from 9 a.m. to 5 p.m,618-288-7190,IL,,62062,38.737077,-89.95489859999999
S000510,01528,400379,S000510-renton,15 S. Grady Way,101 Evergreen Building,Renton,425-793-5181,8:00 am - 5:00 pm PST,425-793-5180,WA,,98057,47.469273,-122.2153306
S000522,01071,400380,S000522-freehold,112 Village Center Dr.,Raintree Shopping Center,Freehold,732-780-3079,,732-780-3035,NJ,Second Floor,07728,40.2402775,-74.30812019999999
S000522,01071,400380,S000522-hamilton,4573 S. Broad St.,,Hamilton,609-585-9155,,609-585-7878,NJ,,08620,40.178635,-74.67184200000001
S000522,01071,400380,S000522-plumsted,405 Route 539 (Pinehurst Rd.),,Plumsted,609-286-2630,,609-286-2571,NJ,,08514,40.1027135,-74.5068462
S000770,01531,300093,S000770-detroit,719 Griswold St.,,Detroit,,,313-961-4330,MI,Suite 700,48226,42.3307555,-83.048152
S000770,01531,300093,S000770-east_lansing,221 W. Lake Lansing Rd.,,East Lansing,,,517-203-1760,MI,Suite 100,48823,42.757677,-84.48539199999999
S000770,01531,300093,S000770-flint,432 N. Saginaw St.,,Flint,,,810-720-4172,MI,Suite 301,48502,43.0201574,-83.69306720000002
S000770,01531,300093,S000770-grand_rapids,3280 E. Beltline Ct. NE,,Grand Rapids,,,616-975-0052,MI,Suite 400,49525,43.037652,-85.588081
S000770,01531,300093,S000770-marquette,1901 W. Ridge,,Marquette,,,906-228-8756,MI,Suite 7,49855,46.5484343,-87.4269822
S000770,01531,300093,S000770-traverse_city,3335 S. Airport Road West,,Traverse City,,,231-929-1031,MI,Suite 6B,49684,44.7222478,-85.642375
S001145,01588,400360,S001145-glenview,1852 Johns Dr.,,Glenview,847-328-3425,,847-328-3409,IL,,60025,42.0884495,-87.8103273
S001145,01588,400360,S001145-chicago,5533 N. Broadway,,Chicago,773-506-9202,,773-506-7100,IL,,60640,41.9827237,-87.6595983
S001145,01588,400360,S001145-evanston,820 Davis St.,,Evanston,847-328-3425,,847-328-3409,IL,Suite 105,60201,42.0466618,-87.6829625
S001148,01590,400376,S001148-boise,802 W. Bannock,,Boise,208-334-9533,,208-334-1953,ID,Suite 600,83702,43.6174275,-116.2020512
S001148,01590,400376,S001148-idaho_falls,410 Memorial Dr.,,Idaho Falls,208-523-2384,,208-523-6701,ID,Suite 203,83402,43.4936265,-112.0425928
S001148,01590,400376,S001148-pocatello,275 S. 5th Ave.,,Pocatello,208-233-2095,,208-233-2222,ID,#275,83201,42.8649373,-112.4428822
S001148,01590,400376,S001148-twin_falls,1341 Fillmore St.,,Twin Falls,208-734-7244,,208-734-7219,ID,Suite 202,83301,42.585699,-114.465532
S001150,01635,400361,S001150-burbank,245 E. Olive Ave.,,Burbank,818-450-2928,,818-450-2900,CA,#200,91502,34.1815906,-118.3083786
S001150,01635,400361,S001150-los_angeles,5500 Hollywood Blvd.,,Los Angeles,,Open Tuesdays 2 pm - 5 pm and by appointment only.,323-315-5555,CA,Suite #416,90028,34.1014609,-118.3095706
S001156,01757,400355,S001156-norwalk,12440 E. Imperial Hwy.,,Norwalk,562-924-2914,,562-860-5050,CA,Suite 140,90650,33.9163272,-118.0663246
S001157,01722,400363,S001157-jonesboro,173 N. Main St.,,Jonesboro,770-210-5673,,770-210-5073,GA,,30236,33.5257191,-84.3547213
S001157,01722,400363,S001157-smyrna,888 Concord Rd.,,Smyrna,770-432-5813,,770-432-5405,GA,Suite 100,30080,33.874631,-84.5279704
S001165,01818,412186,S001165-elizabeth,800 Anna St.,,Elizabeth,908-820-0694,Mon-Fri 8:00am-4:00pm,908-820-0692,NJ,,07201,40.6662148,-74.1968162
S001165,01818,412186,S001165-jersey_city,257 Cornelison Ave.,,Jersey City,201-309-0384,M-F 9-6:00pm,201-309-0301,NJ,Suite 4408,07302,40.7248331,-74.0607631
S001165,01818,412186,S001165-west_new_york,5500 Palisade Ave.,,West New York,201-617-2809,Mon-Fri 9-6:00pm,201-558-0800,NJ,Suite A,07093,40.7850274,-74.0161301
S001168,01854,412212,S001168-annapolis,44 Calvert St.,Arundel Center,Annapolis,410-295-1682,"Tues, 11 a.m. - 1 p.m. or by appointment",410-295-1679,MD,Suite 349,21401,38.9793786,-76.4949839
S001168,01854,412212,S001168-burtonsville,14906 Old Columbia Pike,Marilyn J. Praisner Community Recreation Center,Burtonsville,,"Th, 11 a.m. - 1 p.m., or by appointment",301-421-4078,MD,,20866,39.102063,-76.941686
S001168,01854,412212,S001168-towson,600 Baltimore Ave.,,Towson,410-832-8898,"M-F, 9 a.m. - 5 p.m.",410-832-8890,MD,Suite 303,21204,39.4023248,-76.6073615
S001172,01860,412217,S001172-grand_island,1811 W. Second St.,,Grand Island,308-384-3902,,308-384-3900,NE,Suite 275,68803,40.91689849999999,-98.35834179999999
S001172,01860,412217,S001172-scottsbluff,416 Valley View Dr.,,Scottsbluff,308-633-6335,,308-633-6333,NE,Suite 600,69361,41.8785841,-103.6569419
S001175,01890,412259,S001175-san_mateo,155 Bovet Rd.,,San Mateo,650-375-8270,,650-342-0300,CA,Suite 780,94402,37.5496382,-122.3167359
S001176,01892,412261,S001176-hammond,1514 Martens Dr.,,Hammond,,,985-340-2185,LA,Suite 10,70401,30.517849,-90.47894529999999
S001176,01892,412261,S001176-houma,8026 Main St.,,Houma,,,985-879-2300,LA,Suite 700,70360,29.5979361,-90.71805719999999
S001176,01892,412261,S001176-mandeville,21454 Koop Drive,,Mandeville,,,985-893-9064,LA,Suite 2C,70471,30.4172835,-90.0434162
S001176,01892,412261,S001176-metairie,110 Veterans Blvd.,,Metairie,,,504-837-1259,LA,Suite 500,70005,29.9992548,-90.1242066
S001177,01962,412312,S001177-rota,P.O. Box 1361,,Rota,670-532-2649,,670-532-2647,MP,,96951,,
S001177,01962,412312,S001177-saipan,P.O. Box 504879,,Saipan,670-323-2649,,670-323-2647,MP,,96950,,
S001177,01962,412312,S001177-tinian,PO Box 520394,,Tinian,670-433-2648,,670-433-2647,MP,,96952,,
S001180,01950,412315,S001180-oregon_city,621 High St.,,Oregon City,503-557-1981,,503-557-1324,OR,,97045,45.3571432,-122.6070483
S001180,01950,412315,S001180-salem,530 Center St. NE,,Salem,503-588-5517,,503-588-9100,OR,Suite 415,97301,44.94254830000001,-123.0352226
S001181,01901,412323,S001181-berlin,961 Main St.,,Berlin,,,603-752-6300,NH,,03570,44.4781896,-71.1708276
S001181,01901,412323,S001181-claremont,50 Opera House Sq.,,Claremont,,,603-542-4872,NH,,03743,43.3727196,-72.3373946
S001181,01901,412323,S001181-dover,340 Central Ave.,,Dover,,,603-750-3004,NH,Suite 205,03820,43.1952108,-70.8748699
S001181,01901,412323,S001181-keene,12 Gilbo Ave.,,Keene,,,603-358-6604,NH,Suite C,03431,42.9323699,-72.2794587
S001181,01901,412323,S001181-manchester,2 Wall St.,,Manchester,603-647-9352,,603-647-7500,NH,Suite 220,03101,42.9940731,-71.46386679999999
S001181,01901,412323,S001181-nashua,60 Main St.,,Nashua,,,603-883-0196,NH,Suite 217,03060,42.7633363,-71.4659542
S001183,01994,412399,S001183-scottsdale,10603 North Hayden Rd.,,Scottsdale,480-946-2446,,480-946-2411,AZ,Suite 108,85260,33.5830028,-111.9081262
S001184,02056,412471,S001184-columbia,1901 Main St.,,Columbia,855-802-9355,8:30am - 5:30pm (M-F),803-771-6112,SC,Suite 1425,29201,34.0108841,-81.0384094
S001184,02056,412471,S001184-greenville,104 S. Main St.,,Greenville,855-802-9355,8:30am - 5:30pm (M-F),864-233-5366,SC,Suite 803,29601,34.849407,-82.40024
S001184,02056,412471,S001184-north_charleston,2500 City Hall Ln.,,North Charleston,855-802-9355,8:30am - 5:30pm (M-F),843-727-4525,SC,3rd Floor Suite,29406,32.8769943,-80.0121928
S001185,01988,412396,S001185-selma,908 Alabama Ave.,Federal Building,Selma,334-877-4489,,334-877-4414,AL,Suite 112,36701,32.4071252,-87.0214629
S001185,01988,412396,S001185-birmingham,Two 20th Street North,,Birmingham,205-254-1974,,205-254-1960,AL,Suite 1130,35203,33.5132889,-86.80582559999999
S001185,01988,412396,S001185-montgomery,101 S. Lawrence St.,Courthouse,Montgomery,334-262-1921,,334-262-1919,AL,Annex 3,36104,32.3759486,-86.3054822
S001185,01988,412396,S001185-tuscaloosa,2501 7th St.,,Tuscaloosa,205-752-5899,,205-752-5380,AL,Suite 300,35401,33.2071459,-87.56926
S001187,02047,412461,S001187-hilliard,3790 Municipal Way,,Hilliard,614-771-3990,,614-771-4968,OH,,43026,40.0297127,-83.150804
S001187,02047,412461,S001187-lancaster,104 East Main St.,,Lancaster,740-654-2482,,740-654-2654,OH,,43130,39.7133714,-82.6038377
S001187,02047,412461,S001187-wilmington,69 N. South St.,,Wilmington,937-283-7052,,937-283-7049,OH,,45177,39.4462521,-83.8288317
S001189,02009,412417,S001189-tifton,127-B N. Central Ave.,,Tifton,229-396-5179,,229-396-5175,GA,,31794,31.4548661,-83.5107367
S001189,02009,412417,S001189-warner_robins,230 Margie Dr.,,Warner Robins,478-971-1778,,478-971-1776,GA,Suite 500,31088,32.6144617,-83.6893055
S001190,02124,412534,S001190-lincolnshire,111 Barclay Blvd.,,Lincolnshire,847-793-0677,,847-383-4870,IL,Suite 200,60069,42.1964098,-87.9362154
S001190,02124,412534,S001190-round_lake_park,433 E Washington St.,,Round Lake Park,,"Monday 8:30AM-4:30PM, Tuesday 8:30AM-12:30PM",,IL,,60073,42.3565821,-88.0740214
S001191,02099,412509,S001191-phoenix,2944 N. 44th St.,,Phoenix,602-956-2468,M-F 8-5:00pm,602-956-2285,AZ,Suite 150,85018,33.481675,-111.9874218
S001192,02168,412581,S001192-salt_lake_city,420 East South Temple,,Salt Lake City,801-364-5551,,801-364-5550,UT,#390,84111,40.7686249,-111.8789585
S001192,02168,412581,S001192-st__george,253 W. St George Blvd.,,St. George,435-627-1911,,435-627-1500,UT,Suite 100,84770,37.10961350000001,-113.5887467
S001193,02104,412514,S001193-castro_valley,3615 Castro Valley Blvd.,,Castro Valley,,M-F 9:00 AM to 5:00 PM,510-370-3322,CA,,94546,37.6950519,-122.0722708
S001194,02173,412507,S001194-honolulu,300 Ala Moana Blvd.,,Honolulu,808-523-2065,,808-523-2061,HI,Room 7-212,96850,21.3036893,-157.862353
S001195,02191,412596,S001195-cape_girardeau,2502 Tanner Dr.,,Cape Girardeau,573-335-1931,,573-335-0101,MO,Suite 205,63703,37.30292850000001,-89.55584789999999
S001195,02191,412596,S001195-farmington,22 E. Columbia St.,,Farmington,573-756-9762,,573-756-9755,MO,,63640,37.7803665,-90.4203215
S001195,02191,412596,S001195-poplar_bluff,2725 N. Westwood Blvd.,,Poplar Bluff,,,,MO,Suite 5A,63901,36.7847526,-90.4294579
S001195,02191,412596,S001195-rolla,830A S. Bishop,,Rolla,573-364-1053,,573-364-2455,MO,,65401,37.9315472,-91.7789873
S001195,02191,412596,S001195-west_plains,35 Court Sq.,,West Plains,417-255-2009,,417-255-1515,MO,Suite 300,65775,36.7283104,-91.8529136
S001196,02263,412648,S001196-glens_falls,136 Glen St.,,Glens Falls,518-743-1391,,518-743-0964,NY,,12801,43.3091113,-73.6439247
S001196,02263,412648,S001196-plattsburgh,23 Durkee St.,,Plattsburgh,518-561-2408,,518-561-2324,NY,Suite C,12901,44.6964439,-73.45244749999999
S001196,02263,412648,S001196-watertown,88 Public Sq.,,Watertown,315-782-1291,,315-782-3150,NY,Suite A,13601,43.974587,-75.907664
S001197,02289,412671,S001197-kearney,4111 Fourth Ave.,,Kearney,,,308-233-3677,NE,Suite 26,68845,40.715284,-99.086211
S001197,02289,412671,S001197-lincoln,1128 Lincoln Mall,,Lincoln,,,402-476-1400,NE,Suite 305,68508,40.8084319,-96.7048142
S001197,02289,412671,S001197-omaha,304 N. 168th Cir.,,Omaha,,,402-550-8040,NE,Suite 213,68118,41.2618733,-96.1778064
S001197,02289,412671,S001197-scottsbluff,115 Railway St.,,Scottsbluff,,,308-632-6032,NE,Suite C102,69361,41.8624626,-103.6650529
S001198,02290,412665,S001198-anchorage,510 L St.,,Anchorage,907-258-9305,,907-271-5915,AK,Suite 750,99501,61.2171561,-149.9043364
S001198,02290,412665,S001198-fairbanks,101 12th Ave.,Federal Building,Fairbanks,907-451-7290,,907-456-0261,AK,Suite 328,99701,64.8383052,-147.7082477
S001198,02290,412665,S001198-juneau,800 Glacier Ave.,,Juneau,907-586-7201,,907-586-7277,AK,Suite 101,99801,58.30033239999999,-134.4205554
S001198,02290,412665,S001198-ketchikan,1900 First Ave.,,Ketchikan,907-225-0390,,907-225-6880,AK,Suite 225,99901,55.3492023,-131.6673863
S001198,02290,412665,S001198-soldotna,44539 Sterling Highway,,Soldotna,907-262-4224,,907-262-4040,AK,Suite 204,99669,60.480503,-151.0747996
S001198,02290,412665,S001198-wasilla,851 E. Westpoint Dr.,,Wasilla,907-357-9964,,907-357-9956,AK,Suite 309,99654,61.5826697,-149.4286826
S001199,,412722,S001199-lancaster,51 S. Duke St.,,Lancaster,717-393-0924,,717-393-0667,PA,Suite 201,17602,40.03689079999999,-76.3031804
S001200,,412695,S001200-kissimmee,804 Bryan St.,,Kissimmee,,,407-452-1171,FL,,34741,28.2906297,-81.4123113
S001200,,412695,S001200-haines_city,620 E Main St.,,Haines City,,Wednesday 9AM-5PM,202-615-1308,FL,,33844,28.1083914,-81.628392
S001200,,412695,S001200-orlando,6900 Lake Nona Blvd,,Orlando,,By appointment only.,407-266-7161,FL,Suites 101A & 101B,32827,28.368175,-81.2825497
S001200,,412695,S001200-lake_wales,201 W Central Avenue,,Lake Wales,,"Monday and Tuesday, 9AM-5PM",202-600-0843,FL,,33853,27.8999663,-81.596459
S001200,,412695,S001200-winter_haven,451 3rd Street NW,,Winter Haven,,Open Thursday and Friday 9AM-5PM,202-600-0843,FL,,33881,28.0263894,-81.732919
S001201,,412717,S001201-huntington,478A Park Avenue,,Huntington,,,631-923-4100,NY,,11743,40.873976,-73.41131899999999
S001201,,412717,S001201-little_neck,250-02 Northern Boulevard,,Little Neck,,"Mon, Tue, and Thurs 9:00AM - 5:30PM by appointment",718-631-0400,NY,,11362,40.7683191,-73.7394598
S001203,,412742,S001203-moorhead,819 Center Avenue,,Moorhead,,,218-284-8721,MN,2A,56560,46.8750559,-96.7677958
S001203,,412742,S001203-duluth,515 W 1st Street,,Duluth,,,218-722-2390,MN,104,55802,46.7825302,-92.1069752
S001203,,412742,S001203-saint_paul,60 Plato Blvd. East,,Saint Paul,,,651-221-1016,MN,220,55107,44.93741180000001,-93.0843115
S001203,,412742,S001203-rochester,1202-1/2 7th Street NW,,Rochester,,,507-288-2003,MN,213,55901,44.0524692,-92.47637809999999
T000193,01151,400402,T000193-bolton,107 W. Madison St.,,Bolton,601-866-9036,,601-866-9003,MS,,39041,32.348821,-90.459947
T000193,01151,400402,T000193-greenville,910 Courthouse Ln.,,Greenville,662-334-1304,,662-335-9003,MS,,38701,33.4079337,-91.051782
T000193,01151,400402,T000193-greenwood,728 Main Street,,Greenwood,662-453-0118,,662-455-9003,MS,Suite A,38930,33.5146884,-90.1821178
T000193,01151,400402,T000193-jackson,3607 Medgar Evers Blvd.,,Jackson,601-982-5337,,601-946-9003,MS,,39213,32.339995,-90.214478
T000193,01151,400402,T000193-marks,263 E. Main St.,,Marks,,,662-326-9003,MS,,38646,34.2568675,-90.2711465
T000193,01151,400402,T000193-mound_bayou,106 Green Avenue,,Mound Bayou,662-741-9002,,662-741-9003,MS,Suite 106,38762,33.8783982,-90.7298777
T000238,01155,400404,T000238-amarillo,620 S. Taylor St.,,Amarillo,806-371-7044,,806-371-8844,TX,Suite 200,79101,35.2067762,-101.8362037
T000238,01155,400404,T000238-wichita_falls,2525 Kell Blvd.,,Wichita Falls,940-692-0539,,940-692-1700,TX,Suite 406,76308,33.8845789,-98.527689
T000250,01534,400546,T000250-aberdeen,320 S. 1st St.,,Aberdeen,,,605-225-8823,SD,Suite 101,57401,45.4614099,-98.4898984
T000250,01534,400546,T000250-rapid_city,246 Founders Park Dr.,,Rapid City,,,605-348-7551,SD,Suite 102,57701,44.0872508,-103.239745
T000250,01534,400546,T000250-sioux_falls,5015 S. Bur Oak Place,,Sioux Falls,,,605-334-9596,SD,,57108,43.4995298,-96.76391439999999
T000460,01593,400403,T000460-napa,2721 Napa Valley Corporate Dr.,,Napa,707-251-9800,M-F 9-5:30pm,707-226-9898,CA,,94558,38.2491248,-122.2743897
T000460,01593,400403,T000460-santa_rosa,2300 County Center Dr.,,Santa Rosa,707-542-2745,Mon-Fri 9am-5:30pm,707-542-7182,CA,Suite A100,95403,38.4620056,-122.7253838
T000460,01593,400403,T000460-vallejo,420 Virginia St.,,Vallejo,707-645-1870,Mon-Fri 9am-5.30pm,707-645-1888,CA,Suite 1C,94590,38.1023237,-122.2557289
T000461,02085,400408,T000461-allentown,1150 S. Cedar Crest Blvd,,Allentown,202-228-2727,,610-434-1444,PA,Suite 101,18103,40.569891,-75.519529
T000461,02085,400408,T000461-erie,17 S. Park Row.,United States Federal Building,Erie,814-455-9925,,814-453-3010,PA,Suite B-120,16501,42.1289745,-80.08406889999999
T000461,02085,400408,T000461-harrisburg,228 Walnut St.,United States Federal Building,Harrisburg,717-782-4920,,717-782-3951,PA,Suite 1104,17101,40.261919,-76.882739
T000461,02085,400408,T000461-philadelphia,200 Chestnut Street,US Custom House,Philadelphia,215-241-1095,,215-241-1090,PA,Suite 600,19106,39.94829,-75.1441
T000461,02085,400408,T000461-pittsburgh,310 Grant St.,,Pittsburgh,412-803-3504,,412-803-3501,PA,Suite 1440,15219,40.4376735,-79.9996749
T000461,02085,400408,T000461-wilkes_barre,7 North Wilkes-Barre Boulevard,,Wilkes-Barre,570-820-6442,,570-820-4088,PA,Suite 406,18702,41.2419893,-75.8773626
T000461,02085,400408,T000461-johnstown,1397 Eisenhower Blvd,Richland Square III,Johnstown,814-266-5973,,814-266-5970,PA,Suite 302,15904,40.273143,-78.848055
T000463,01741,400411,T000463-dayton,120 W. 3rd St.,,Dayton,937-225-2752,,937-225-2843,OH,Suite 305,45402,39.7586771,-84.19453349999999
T000464,01829,412244,T000464-billings,2900 4th Ave. N,Judge Jameson Federal Building,Billings,406-252-7768,,406-252-0550,MT,Suite 201,59101,45.783552,-108.509375
T000464,01829,412244,T000464-bozeman,1 E. Main St.,Avant Courier Building,Bozeman,406-586-7647,,406-586-4450,MT,Suite 202,59715,45.6795093,-111.0370333
T000464,01829,412244,T000464-butte,125 W. Granite,Silver Bow Center,Butte,406-782-4717,,406-723-3277,MT,Suite 200,59701,46.01461,-112.538136
T000464,01829,412244,T000464-glendive,122 W. Towne St.,,Glendive,406-365-8836,,406-365-2391,MT,,59330,47.106025,-104.7135
T000464,01829,412244,T000464-great_falls,119 1st Ave. N,,Great Falls,406-452-9586,,402-452-9585,MT,Suite 102,59401,47.5065688,-111.3040376
T000464,01829,412244,T000464-helena,208 N. Montana Ave.,Capital One Center,Helena,406-449-5462,,406-449-5401,MT,Suite 202,59601,46.5865426,-112.020799
